,cases,deaths,cases_cum,case_adj,case_adj_cum,date
205,4012,129,461830,21500.0,3649500.000000002,2020-09-18
206,3546,103,465376,17166.666666666668,3666666.6666666684,2020-09-19
207,3521,110,468897,18333.333333333332,3685000.000000002,2020-09-20
208,4286,128,473183,21333.333333333332,3706333.3333333354,2020-09-21
209,2576,86,475759,14333.333333333334,3720666.666666669,2020-09-22
210,2645,108,478404,18000.0,3738666.666666669,2020-09-23
211,3731,89,482135,14833.333333333332,3753500.0000000023,2020-09-24
212,4583,163,486718,27166.666666666668,3780666.666666669,2020-09-25
213,3337,92,490055,15333.333333333332,3796000.0000000023,2020-09-26
214,3024,108,493079,18000.0,3814000.0000000023,2020-09-27
215,3315,103,496394,17166.666666666668,3831166.666666669,2020-09-28
216,2750,116,499144,19333.333333333332,3850500.0000000023,2020-09-29
217,2301,91,501445,15166.666666666666,3865666.666666669,2020-09-30
218,2814,114,504259,19000.0,3884666.666666669,2020-10-01
219,3391,104,507650,17333.333333333332,3902000.0000000023,2020-10-02
220,3204,86,510854,14333.333333333334,3916333.333333336,2020-10-03
221,3732,119,514586,19833.333333333332,3936166.6666666693,2020-10-04
222,3386,96,517972,16000.0,3952166.6666666693,2020-10-05
223,2707,96,520679,16000.0,3968166.6666666693,2020-10-06
224,2478,113,523157,18833.333333333332,3987000.000000003,2020-10-07
225,3390,88,526547,14666.666666666666,4001666.6666666693,2020-10-08
226,3140,89,529687,14833.333333333332,4016500.000000003,2020-10-09
227,2610,95,532297,15833.333333333332,4032333.3333333363,2020-10-10
228,2665,107,534962,17833.333333333332,4050166.66666667,2020-10-11
229,2904,78,537866,13000.0,4063166.66666667,2020-10-12
230,2329,67,540195,11166.666666666666,4074333.3333333363,2020-10-13
231,2817,118,543012,19666.666666666668,4094000.000000003,2020-10-14
232,3041,81,546053,13500.0,4107500.000000003,2020-10-15
233,2655,65,548708,10833.333333333334,4118333.3333333363,2020-10-16
234,2487,74,551195,12333.333333333334,4130666.66666667,2020-10-17
235,2507,80,553702,13333.333333333334,4144000.0000000033,2020-10-18
236,3067,91,556769,15166.666666666666,4159166.66666667,2020-10-19
237,2036,58,558805,9666.666666666666,4168833.3333333363,2020-10-20
238,1997,90,560802,15000.0,4183833.3333333363,2020-10-21
239,2735,79,563537,13166.666666666666,4197000.000000003,2020-10-22
240,2216,83,565753,13833.333333333334,4210833.333333336,2020-10-23
241,2269,73,568022,12166.666666666666,4223000.000000003,2020-10-24
242,3264,120,571286,20000.0,4243000.000000003,2020-10-25
243,2485,86,573771,14333.333333333334,4257333.333333336,2020-10-26
244,2067,72,575838,12000.0,4269333.333333336,2020-10-27
245,1797,64,577635,10666.666666666666,4280000.000000003,2020-10-28
246,2915,72,580550,12000.0,4292000.000000003,2020-10-29
247,2289,73,582839,12166.666666666666,4304166.66666667,2020-10-30
248,2303,70,585142,11666.666666666666,4315833.333333337,2020-10-31
249,2525,71,587667,11833.333333333334,4327666.66666667,2020-11-01
250,2877,66,590544,11000.0,4338666.66666667,2020-11-02
251,3125,87,593669,14500.0,4353166.66666667,2020-11-03
252,1756,57,595425,9500.0,4362666.66666667,2020-11-04
253,2381,69,597806,11500.0,4374166.66666667,2020-11-05
254,2686,55,600492,9166.666666666666,4383333.333333337,2020-11-06
255,2543,61,603035,10166.666666666666,4393500.000000004,2020-11-07
256,3054,72,606089,12000.0,4405500.000000004,2020-11-08
257,3068,65,609157,10833.333333333334,4416333.333333337,2020-11-09
258,2214,60,611371,10000.0,4426333.333333337,2020-11-10
259,2254,55,613625,9166.666666666666,4435500.000000004,2020-11-11
